,alg_type,env_name,gae_lambda,ent_coef,actor_lr,critic_lr,percentile_normalized_return,mean_return
7387,norm_obs,halfcheetah,0.1,0.1,0.001,1e-05,-0.0054122142419466045,-472.1417061487834
7388,norm_obs,halfcheetah,0.1,0.1,0.001,0.1,-0.057799862416882515,-593.6388600158691
7389,norm_obs,halfcheetah,0.1,1.0,1e-05,1e-05,0.3821479305017036,426.6857117462158
7390,norm_obs,halfcheetah,0.1,1.0,1e-05,0.0001,0.5701950177738855,862.8035122680664
7391,norm_obs,halfcheetah,0.1,1.0,0.0001,1e-05,-0.0006911583506377324,-461.19265853881836
7392,norm_obs,halfcheetah,0.1,1.0,0.0001,0.0001,0.05060103667683143,-342.2360737609863
7393,norm_obs,halfcheetah,0.1,10.0,0.0001,0.001,0.05201760551834069,-338.9507748690518
7394,norm_obs,halfcheetah,0.3,0.001,1e-05,1e-05,0.5600083435213883,839.1786317443848
7395,norm_obs,halfcheetah,0.3,0.001,1e-05,0.0001,0.7366378490955081,1248.8168377685547
7396,norm_obs,halfcheetah,0.3,0.001,1e-05,0.001,0.776751752033696,1341.8487872314454
7397,norm_obs,halfcheetah,0.3,0.001,1e-05,0.01,0.6427641877964605,1031.1055438232422
7398,norm_obs,halfcheetah,0.3,0.001,1e-05,0.1,0.38759348717486225,439.3150177001953
7399,norm_obs,halfcheetah,0.3,0.001,0.0001,1e-05,0.5606297740062606,840.6198500061035
7400,norm_obs,halfcheetah,0.3,0.001,0.0001,0.0001,1.0474348562489941,1969.6155969238282
7401,norm_obs,halfcheetah,0.3,0.001,0.0001,0.001,1.1564479099994025,2222.4380889892577
7402,norm_obs,halfcheetah,0.3,0.001,0.0001,0.01,0.8842346123120298,1591.1224627685547
7403,norm_obs,halfcheetah,0.3,0.001,0.0001,0.1,0.432559639173929,543.6002772712708
7404,norm_obs,halfcheetah,0.3,0.001,0.001,1e-05,0.4202786408692769,515.1182515907287
7405,norm_obs,halfcheetah,0.3,0.001,0.001,0.0001,0.7943556747389561,1382.6757107543945
7406,norm_obs,halfcheetah,0.3,0.001,0.001,0.001,0.8172081296488871,1435.6750021362304
7407,norm_obs,halfcheetah,0.3,0.001,0.001,0.01,0.6625777323911757,1077.0570106315613
7408,norm_obs,halfcheetah,0.3,0.001,0.001,0.1,0.3225394960157161,288.44214882969857
7409,norm_obs,halfcheetah,0.3,0.001,0.01,1e-05,0.47503464439237186,642.1080825328827
7410,norm_obs,halfcheetah,0.3,0.001,0.1,1e-05,0.006937109107275004,-443.50122138977054
7411,norm_obs,halfcheetah,0.3,0.01,1e-05,1e-05,0.5549709851668256,827.4960171508789
7412,norm_obs,halfcheetah,0.3,0.01,1e-05,0.0001,0.7294423231617219,1232.1290124511718
7413,norm_obs,halfcheetah,0.3,0.01,1e-05,0.001,0.7730128440218439,1333.1775317382812
7414,norm_obs,halfcheetah,0.3,0.01,1e-05,0.01,0.6381308874096078,1020.3600183105468
7415,norm_obs,halfcheetah,0.3,0.01,1e-05,0.1,0.38589445453668203,435.374630279541
7416,norm_obs,halfcheetah,0.3,0.01,0.0001,1e-05,0.5589408539248576,836.7029155731201
7417,norm_obs,halfcheetah,0.3,0.01,0.0001,0.0001,1.054709316201427,1986.486485595703
7418,norm_obs,halfcheetah,0.3,0.01,0.0001,0.001,1.1744568556653636,2264.2043395996093
7419,norm_obs,halfcheetah,0.3,0.01,0.0001,0.01,0.8995666205751752,1626.6803744506835
7420,norm_obs,halfcheetah,0.3,0.01,0.0001,0.1,0.4343227289952845,547.689225769043
7421,norm_obs,halfcheetah,0.3,0.01,0.001,1e-05,0.3937935738117021,453.69422551631925
7422,norm_obs,halfcheetah,0.3,0.01,0.001,0.0001,0.8344912207060152,1475.757854614258
7423,norm_obs,halfcheetah,0.3,0.01,0.001,0.001,0.8793276470974933,1579.7422552490234
7424,norm_obs,halfcheetah,0.3,0.01,0.001,0.01,0.6951335081718782,1152.5601919555663
7425,norm_obs,halfcheetah,0.3,0.01,0.001,0.1,0.3615288150690327,378.8659693527222
7426,norm_obs,halfcheetah,0.3,0.01,0.01,1e-05,0.5035825185925866,708.3161599159241
7427,norm_obs,halfcheetah,0.3,0.01,0.01,0.0001,0.6045222394441487,942.4150214385986
7428,norm_obs,halfcheetah,0.3,0.01,0.01,0.001,0.6481731127481339,1043.6498936843873
7429,norm_obs,halfcheetah,0.3,0.01,0.01,0.01,0.5133336673273623,730.9309719848633
7430,norm_obs,halfcheetah,0.3,0.01,0.01,0.1,0.3381683563012283,324.68851813673973
7431,norm_obs,halfcheetah,0.3,0.01,0.1,1e-05,-0.003353850379987496,-467.3679596729768
7432,norm_obs,halfcheetah,0.3,0.01,0.1,0.0001,0.0062107220597344805,-445.1858543511012
7433,norm_obs,halfcheetah,0.3,0.01,0.1,0.001,0.008539786155737252,-439.7843013381958
7434,norm_obs,halfcheetah,0.3,0.01,0.1,0.01,0.007583831001147872,-442.00134742736816
7435,norm_obs,halfcheetah,0.3,0.01,0.1,0.1,-0.03315313926503832,-536.4783113098144
7436,norm_obs,halfcheetah,0.3,0.1,1e-05,1e-05,0.5123524580851246,728.6553567504883
7437,norm_obs,halfcheetah,0.3,0.1,1e-05,0.0001,0.6961751092506683,1154.975867614746
7438,norm_obs,halfcheetah,0.3,0.1,1e-05,0.001,0.7371868701696945,1250.0901245117188
7439,norm_obs,halfcheetah,0.3,0.1,1e-05,0.01,0.6136583134183704,963.6033554077148
7440,norm_obs,halfcheetah,0.3,0.1,1e-05,0.1,0.36075560772382104,377.07275100708006
7441,norm_obs,halfcheetah,0.3,0.1,0.0001,1e-05,0.42656612632697666,529.7001542854309
7442,norm_obs,halfcheetah,0.3,0.1,0.0001,0.0001,0.7803409561897711,1350.172850341797
7443,norm_obs,halfcheetah,0.3,0.1,0.0001,0.001,0.9561455979004072,1757.8980364990234
7444,norm_obs,halfcheetah,0.3,0.1,0.0001,0.01,0.6594452738940919,1069.7922296142578
7445,norm_obs,halfcheetah,0.3,0.1,0.0001,0.1,0.36017745767134934,375.731908493042
7446,norm_obs,halfcheetah,0.3,0.1,0.001,1e-05,-0.004281637650175463,-469.5196789550781
7447,norm_obs,halfcheetah,0.3,0.1,0.001,0.0001,0.27448715965174575,176.9994269615412
7448,norm_obs,halfcheetah,0.3,0.1,0.001,0.001,0.35036679262621434,352.97906651496885
7449,norm_obs,halfcheetah,0.3,0.1,0.001,0.01,0.26712604676295987,159.92757326245308
7450,norm_obs,halfcheetah,0.3,0.1,0.001,0.1,0.015633494061807994,-423.33261184692384
7451,norm_obs,halfcheetah,0.3,1.0,1e-05,1e-05,0.4251425767769071,526.3986657714844
7452,norm_obs,halfcheetah,0.3,1.0,1e-05,0.0001,0.5974696946869026,926.0587973022461
7453,norm_obs,halfcheetah,0.3,1.0,1e-05,0.001,0.6111783488032627,957.8518347167969
7454,norm_obs,halfcheetah,0.3,1.0,1e-05,0.01,0.5352102187787741,781.6669532775879
7455,norm_obs,halfcheetah,0.3,1.0,1e-05,0.1,0.2542792724732104,130.13340293884278
7456,norm_obs,halfcheetah,0.3,1.0,0.0001,1e-05,0.00869030836728357,-439.4352110290527
7457,norm_obs,halfcheetah,0.3,1.0,0.0001,0.0001,0.05603708135611088,-329.6288279724121
7458,norm_obs,halfcheetah,0.3,1.0,0.0001,0.001,0.07950946402779958,-275.1918034362793
7459,norm_obs,halfcheetah,0.3,1.0,0.0001,0.01,0.06193409957527067,-315.9524948120117
7460,norm_obs,halfcheetah,0.3,1.0,0.0001,0.1,0.00771673255054823,-441.69312286376953
7461,norm_obs,halfcheetah,0.3,10.0,1e-05,1e-05,0.3886900708791333,441.85820877075196
7462,norm_obs,halfcheetah,0.3,10.0,0.0001,1e-05,0.0058298095200024795,-446.06926467895505
7463,norm_obs,halfcheetah,0.5,0.001,1e-05,1e-05,0.5617223162801448,843.1536682128906
7464,norm_obs,halfcheetah,0.5,0.001,1e-05,0.0001,0.7601040529697741,1303.2395324707031
7465,norm_obs,halfcheetah,0.5,0.001,1e-05,0.001,0.772415932662088,1331.793178100586
7466,norm_obs,halfcheetah,0.5,0.001,1e-05,0.01,0.671131012683028,1096.8937326049804
7467,norm_obs,halfcheetah,0.5,0.001,1e-05,0.1,0.45103739595422154,586.4537921142578
7468,norm_obs,halfcheetah,0.5,0.001,0.0001,1e-05,0.752715530016772,1286.1041094970703
7469,norm_obs,halfcheetah,0.5,0.001,0.0001,0.0001,1.0614068525905713,2002.0193762207032
7470,norm_obs,halfcheetah,0.5,0.001,0.0001,0.001,1.173605530650574,2262.229951171875
7471,norm_obs,halfcheetah,0.5,0.001,0.0001,0.01,0.9446981616535471,1731.349203491211
7472,norm_obs,halfcheetah,0.5,0.001,0.0001,0.1,0.6378361160988932,1019.6763862609863
7473,norm_obs,halfcheetah,0.5,0.001,0.001,1e-05,0.5178981113077828,741.5168060874939
7474,norm_obs,halfcheetah,0.5,0.001,0.001,0.0001,0.7326765609588332,1239.629839477539
7475,norm_obs,halfcheetah,0.5,0.001,0.001,0.001,0.7564951304991072,1294.8697387504578
7476,norm_obs,halfcheetah,0.5,0.001,0.001,0.01,0.6622917397484211,1076.3937380218506
7477,norm_obs,halfcheetah,0.5,0.001,0.001,0.1,0.41660196284048395,506.59131954193117
7478,norm_obs,halfcheetah,0.5,0.001,0.01,1e-05,0.5012613493985647,702.9329167175293
7479,norm_obs,halfcheetah,0.5,0.001,0.01,0.001,0.5053901479176912,712.5084041929244
7480,norm_obs,halfcheetah,0.5,0.001,0.01,0.01,0.4470604866149304,577.230565213561
7481,norm_obs,halfcheetah,0.5,0.001,0.01,0.1,0.3407260202760355,330.6202387677133
7482,norm_obs,halfcheetah,0.5,0.001,0.1,1e-05,0.006063102911742612,-445.5282118907526
7483,norm_obs,halfcheetah,0.5,0.001,0.1,0.001,0.07560355392283549,-284.25036929190156
7484,norm_obs,halfcheetah,0.5,0.001,0.1,0.01,0.0885703009288593,-254.17795888543128
7485,norm_obs,halfcheetah,0.5,0.01,1e-05,1e-05,0.5615463742471705,842.7456243896485
7486,norm_obs,halfcheetah,0.5,0.01,1e-05,0.0001,0.751893024652215,1284.1965594482422
7487,norm_obs,halfcheetah,0.5,0.01,1e-05,0.001,0.771028538283094,1328.5755404663087
7488,norm_obs,halfcheetah,0.5,0.01,1e-05,0.01,0.670544733549862,1095.53403717041
7489,norm_obs,halfcheetah,0.5,0.01,1e-05,0.1,0.44738032713797976,577.9723376464843
7490,norm_obs,halfcheetah,0.5,0.01,0.0001,0.0001,1.0881557272121523,2064.055223388672
7491,norm_obs,halfcheetah,0.5,0.01,0.0001,0.001,1.1925715488253705,2306.2158392333986
7492,norm_obs,halfcheetah,0.5,0.01,0.0001,0.01,0.9521854416747857,1748.7136633300781
7493,norm_obs,halfcheetah,0.5,0.01,0.0001,0.1,0.6140137707282924,964.427730102539
7494,norm_obs,halfcheetah,0.5,0.01,0.001,0.0001,0.7720075023885734,1330.8459487915038
7495,norm_obs,halfcheetah,0.5,0.01,0.001,0.001,0.8308131403467361,1467.2276702880858
7496,norm_obs,halfcheetah,0.5,0.01,0.001,0.01,0.7021760080080459,1168.8931199645997
7497,norm_obs,halfcheetah,0.5,0.01,0.001,0.1,0.4557205035197237,597.3148301696777
7498,norm_obs,halfcheetah,0.5,0.01,0.01,0.0001,0.616466409402575,970.1158766174317
7499,norm_obs,halfcheetah,0.5,0.01,0.01,0.001,0.6234825328952343,986.3876327514648
7500,norm_obs,halfcheetah,0.5,0.01,0.01,0.01,0.5267646565204067,762.0800503921508
7501,norm_obs,halfcheetah,0.5,0.01,0.01,0.1,0.4097614972629581,490.72694830656053
7502,norm_obs,halfcheetah,0.5,0.01,0.1,0.0001,0.004212070826023283,-449.8211156183751
7503,norm_obs,halfcheetah,0.5,0.01,0.1,0.001,0.008903345735509861,-438.94113590240477
7504,norm_obs,halfcheetah,0.5,0.01,0.1,0.01,0.012700978500004236,-430.1336862765365
7505,norm_obs,halfcheetah,0.5,0.01,0.1,0.1,-0.02583773379216863,-519.5124620056152
7506,norm_obs,halfcheetah,0.5,0.1,1e-05,1e-05,0.5377579802209691,787.5757080078125
7507,norm_obs,halfcheetah,0.5,0.1,1e-05,0.0001,0.720490942904883,1211.3690191650392
7508,norm_obs,halfcheetah,0.5,0.1,1e-05,0.001,0.7338597784270824,1242.37395111084
7509,norm_obs,halfcheetah,0.5,0.1,1e-05,0.01,0.6430894624783896,1031.859919128418
7510,norm_obs,halfcheetah,0.5,0.1,1e-05,0.1,0.41626606048816356,505.8122966003418
7511,norm_obs,halfcheetah,0.5,0.1,0.0001,1e-05,0.581154158487649,888.2198928833008
7512,norm_obs,halfcheetah,0.5,0.1,0.0001,0.0001,0.8236438916714753,1450.60078704834
7513,norm_obs,halfcheetah,0.5,0.1,0.0001,0.001,1.052710659720107,1981.8512121582032
7514,norm_obs,halfcheetah,0.5,0.1,0.0001,0.01,0.720025053078694,1210.2885299682616
7515,norm_obs,halfcheetah,0.5,0.1,0.0001,0.1,0.43975881762460944,560.2965734863282
7516,norm_obs,halfcheetah,0.5,0.1,0.001,1e-05,0.19978561143104684,3.7519952774047862
7517,norm_obs,halfcheetah,0.5,0.1,0.001,0.0001,0.26711937799820457,159.91210709884763
7518,norm_obs,halfcheetah,0.5,0.1,0.001,0.001,0.4080347024783113,486.7221750640869
7519,norm_obs,halfcheetah,0.5,0.1,0.001,0.01,0.27552146312087333,179.39817804336548
7520,norm_obs,halfcheetah,0.5,0.1,0.001,0.1,0.08189106869178815,-269.6683986186981
7521,norm_obs,halfcheetah,0.5,1.0,1e-05,1e-05,0.454106413818844,593.5714419555665
7522,norm_obs,halfcheetah,0.5,1.0,1e-05,0.0001,0.6066502800895613,947.3503619384766
7523,norm_obs,halfcheetah,0.5,1.0,1e-05,0.001,0.6137865132669017,963.9006758117675
7524,norm_obs,halfcheetah,0.5,1.0,1e-05,0.01,0.5520566513955525,820.7371098327636
7525,norm_obs,halfcheetah,0.5,1.0,1e-05,0.1,0.29809701605692285,231.7552798461914
7526,norm_obs,halfcheetah,0.5,1.0,0.0001,1e-05,0.025066149489900588,-401.4564477539063
7527,norm_obs,halfcheetah,0.5,1.0,0.0001,0.0001,0.06492778778553647,-309.0095491027832
7528,norm_obs,halfcheetah,0.5,1.0,0.0001,0.001,0.08575916129554342,-260.6975389099121
7529,norm_obs,halfcheetah,0.5,1.0,0.0001,0.01,0.0707120128841111,-295.59480514526365
7530,norm_obs,halfcheetah,0.5,1.0,0.0001,0.1,0.021904124907313707,-408.7897982788086
7531,norm_obs,halfcheetah,0.5,10.0,1e-05,1e-05,0.41458575978047807,501.91535217285156
7532,norm_obs,halfcheetah,0.5,10.0,1e-05,0.0001,0.565784018954439,852.5735473632812
7533,norm_obs,halfcheetah,0.5,10.0,1e-05,0.001,0.5647387674559221,850.1494056701661
7534,norm_obs,halfcheetah,0.5,10.0,1e-05,0.01,0.4800146377271567,653.6576564788818
7535,norm_obs,halfcheetah,0.5,10.0,1e-05,0.1,0.254442763007593,130.5125693130493
7536,norm_obs,halfcheetah,0.5,10.0,0.0001,1e-05,0.0181264128870502,-417.5510478210449
7537,norm_obs,halfcheetah,0.5,10.0,0.0001,0.0001,0.047918420112290326,-348.45758377075197
7538,norm_obs,halfcheetah,0.5,10.0,0.0001,0.001,0.05671752740949192,-328.0507411193848
7539,norm_obs,halfcheetah,0.5,10.0,0.0001,0.01,0.04629012566457564,-352.23391555786134
7540,norm_obs,halfcheetah,0.5,10.0,0.0001,0.1,0.013182372453618852,-429.0172399902344
7541,norm_obs,halfcheetah,0.7,0.001,1e-05,1e-05,0.5845631349549602,896.1259729003906
7542,norm_obs,halfcheetah,0.7,0.001,1e-05,0.01,0.6831233743598589,1124.7063537597655
7543,norm_obs,halfcheetah,0.7,0.001,1e-05,0.1,0.5086995293894917,720.1835040283203
7544,norm_obs,halfcheetah,0.7,0.001,0.0001,1e-05,0.8134793375163831,1427.0272073364258
7545,norm_obs,halfcheetah,0.7,0.001,0.0001,0.01,1.0050458818342813,1871.3073138427735
7546,norm_obs,halfcheetah,0.7,0.001,0.0001,0.1,0.6896125714794529,1139.7560650634766
7547,norm_obs,halfcheetah,0.7,0.001,0.001,1e-05,0.5479246191823297,811.1541227912903
7548,norm_obs,halfcheetah,0.7,0.001,0.001,0.01,0.6305684800109309,1002.8213234591484
7549,norm_obs,halfcheetah,0.7,0.001,0.001,0.1,0.4171879242404801,507.9502780914307
7550,norm_obs,halfcheetah,0.7,0.001,0.01,1e-05,0.5159791743246991,737.0664176845551
7551,norm_obs,halfcheetah,0.7,0.001,0.1,1e-05,0.003169771468947888,-452.2384107208252
7552,norm_obs,halfcheetah,0.7,0.001,0.1,0.001,0.0633419816555845,-312.6873422102495
7553,norm_obs,halfcheetah,0.7,0.01,1e-05,1e-05,0.5842470909668808,895.3930053710938
7554,norm_obs,halfcheetah,0.7,0.01,1e-05,0.0001,0.7460933311114087,1270.7459411621094
7555,norm_obs,halfcheetah,0.7,0.01,1e-05,0.01,0.6792788226760752,1115.7900900268555
7556,norm_obs,halfcheetah,0.7,0.01,0.0001,1e-05,0.8287242071821678,1462.3830276489257
7557,norm_obs,halfcheetah,0.7,0.01,0.0001,0.0001,1.1216671919223462,2141.7748333740233
7558,norm_obs,halfcheetah,0.7,0.01,0.0001,0.01,1.0226964806722059,1912.2424884033203
7559,norm_obs,halfcheetah,0.7,0.01,0.001,1e-05,0.5886303015311569,905.5585239028931
7560,norm_obs,halfcheetah,0.7,0.01,0.001,0.0001,0.7334531906342202,1241.430994873047
7561,norm_obs,halfcheetah,0.7,0.01,0.001,0.01,0.6786785284128876,1114.397890777588
7562,norm_obs,halfcheetah,0.7,0.1,1e-05,1e-05,0.5553836467507143,828.4530596923828
7563,norm_obs,halfcheetah,0.7,0.1,1e-05,0.0001,0.7156477723657554,1200.1367639160155
7564,norm_obs,halfcheetah,0.7,0.1,1e-05,0.001,0.7025243407392504,1169.7009713745117
7565,norm_obs,halfcheetah,0.7,0.1,1e-05,0.01,0.6517799623704975,1052.014880065918
7566,norm_obs,halfcheetah,0.7,0.1,1e-05,0.1,0.4767866996887835,646.1714398193359
7567,norm_obs,halfcheetah,0.7,0.1,0.0001,1e-05,0.6230582942903632,985.4037408447266
7568,norm_obs,halfcheetah,0.7,0.1,0.0001,0.0001,0.9087122212152225,1647.8908026123047
7569,norm_obs,halfcheetah,0.7,0.1,0.0001,0.001,1.08924954199776,2066.5919927978516
7570,norm_obs,halfcheetah,0.7,0.1,0.0001,0.01,0.8696709262445523,1557.346439819336
7571,norm_obs,halfcheetah,0.7,0.1,0.0001,0.1,0.5045517169962984,710.5639196777344
7572,norm_obs,halfcheetah,0.7,0.1,0.001,1e-05,0.20082297130602494,6.157834759354591
7573,norm_obs,halfcheetah,0.7,0.1,0.001,0.0001,0.36009511120709825,375.54093101292847
7574,norm_obs,halfcheetah,0.7,0.1,0.001,0.001,0.4197958393797214,513.9985409545899
7575,norm_obs,halfcheetah,0.7,0.1,0.001,0.01,0.32880599038752506,302.9753691101074
7576,norm_obs,halfcheetah,0.7,0.1,0.001,0.1,0.13936273822678089,-136.38040956497193
7577,norm_obs,halfcheetah,0.7,1.0,1e-05,1e-05,0.4748846097475312,641.7601229858399
7578,norm_obs,halfcheetah,0.7,1.0,1e-05,0.0001,0.6006207486012315,933.366704711914
7579,norm_obs,halfcheetah,0.7,1.0,1e-05,0.001,0.5548375272348499,827.1865022277832
7580,norm_obs,halfcheetah,0.7,1.0,1e-05,0.01,0.5333402270427248,777.3300784301758
7581,norm_obs,halfcheetah,0.7,1.0,1e-05,0.1,0.34973925378817755,351.5236817932129
7582,norm_obs,halfcheetah,0.7,1.0,0.0001,1e-05,0.05030085786567632,-342.93224685668946
7583,norm_obs,halfcheetah,0.7,1.0,0.0001,0.0001,0.07648731309693747,-282.2007597351074
7584,norm_obs,halfcheetah,0.7,1.0,0.0001,0.001,0.09177966720120184,-246.7348137664795
7585,norm_obs,halfcheetah,0.7,1.0,0.0001,0.01,0.08061688207623527,-272.62348541259763
7586,norm_obs,halfcheetah,0.7,1.0,0.0001,0.1,0.033508437881083195,-381.87713760375976
7587,norm_obs,halfcheetah,0.7,10.0,1e-05,1e-05,0.4356389652898147,550.7418339538574
7588,norm_obs,halfcheetah,0.7,10.0,1e-05,0.01,0.4773192979698425,647.4066389083862
7589,norm_obs,halfcheetah,0.7,10.0,1e-05,0.1,0.2901985937548675,213.43730102539064
7590,norm_obs,halfcheetah,0.7,10.0,0.0001,1e-05,0.03334345796321436,-382.2597581481934
7591,norm_obs,halfcheetah,0.7,10.0,0.0001,0.01,0.04761273175500504,-349.16653457641604
7592,norm_obs,halfcheetah,0.7,10.0,0.0001,0.1,0.019619638778365214,-414.08796630859376
7593,norm_obs,halfcheetah,0.9,0.001,1e-05,1e-05,0.6095846492259888,954.155735168457
7594,norm_obs,halfcheetah,0.9,0.001,1e-05,0.0001,0.6944965147653351,1151.0828802490234
7595,norm_obs,halfcheetah,0.9,0.001,1e-05,0.001,0.6343751473198292,1011.6497259521484
7596,norm_obs,halfcheetah,0.9,0.001,1e-05,0.01,0.6322917464659357,1006.8179138183593
7597,norm_obs,halfcheetah,0.9,0.001,1e-05,0.1,0.5565353937493662,831.1241851806641
7598,norm_obs,halfcheetah,0.9,0.001,0.0001,1e-05,0.8524717993808957,1517.4583166503905
7599,norm_obs,halfcheetah,0.9,0.001,0.0001,0.0001,1.1098514285026728,2114.3717779541016
7600,norm_obs,halfcheetah,0.9,0.001,0.0001,0.001,1.099314510876272,2089.934614868164
7601,norm_obs,halfcheetah,0.9,0.001,0.0001,0.01,1.0313554389061697,1932.3242980957032
7602,norm_obs,halfcheetah,0.9,0.001,0.0001,0.1,0.7229278963474127,1217.0207885742188
7603,norm_obs,halfcheetah,0.9,0.001,0.001,1e-05,0.5514823722367638,819.4052446746826
7604,norm_obs,halfcheetah,0.9,0.001,0.001,0.0001,0.6273100333265565,995.26435131073
7605,norm_obs,halfcheetah,0.9,0.001,0.001,0.001,0.6096376784265596,954.2787202072144
7606,norm_obs,halfcheetah,0.9,0.001,0.001,0.01,0.6103159639535992,955.8517963790894
7607,norm_obs,halfcheetah,0.9,0.001,0.001,0.1,0.41773604886203436,509.221485786438
7608,norm_obs,halfcheetah,0.9,0.01,1e-05,1e-05,0.6077602154623879,949.9245181274414
7609,norm_obs,halfcheetah,0.9,0.01,1e-05,0.0001,0.6918299100971818,1144.8985049438477
7610,norm_obs,halfcheetah,0.9,0.01,1e-05,0.001,0.6336122286111994,1009.8803689575195
7611,norm_obs,halfcheetah,0.9,0.01,1e-05,0.01,0.6295795577053218,1000.5278201293945
7612,norm_obs,halfcheetah,0.9,0.01,1e-05,0.1,0.5572840865914537,832.860549621582
7613,norm_obs,halfcheetah,0.9,0.01,0.0001,1e-05,0.8439175180494485,1497.6192730712892
7614,norm_obs,halfcheetah,0.9,0.01,0.0001,0.0001,1.1238234024744664,2146.775505371094
7615,norm_obs,halfcheetah,0.9,0.01,0.0001,0.001,1.1072384593384696,2108.311793823242
7616,norm_obs,halfcheetah,0.9,0.01,0.0001,0.01,1.0253834280268648,1918.4740423583985
7617,norm_obs,halfcheetah,0.9,0.01,0.0001,0.1,0.7141097139409176,1196.56970703125
7618,norm_obs,halfcheetah,0.9,0.01,0.001,1e-05,0.5886160056767986,905.5253690338135
7619,norm_obs,halfcheetah,0.9,0.01,0.001,0.0001,0.6719332140147497,1098.754193649292
7620,norm_obs,halfcheetah,0.9,0.01,0.001,0.001,0.6702311879376508,1094.806863861084
7621,norm_obs,halfcheetah,0.9,0.01,0.001,0.01,0.6567867428756249,1063.6265786743163
7622,norm_obs,halfcheetah,0.9,0.01,0.001,0.1,0.4540664259718737,593.4787023544311
7623,norm_obs,halfcheetah,0.9,0.01,0.1,1e-05,-0.0015872615176472998,-463.27089621803975
7624,norm_obs,halfcheetah,0.9,0.01,0.1,0.0001,0.0024827938185439545,-453.8316456187855
7625,norm_obs,halfcheetah,0.9,0.1,1e-05,1e-05,0.598878718409724,929.3265975952148
7626,norm_obs,halfcheetah,0.9,0.1,1e-05,0.0001,0.6767137681410296,1109.8412292480468
7627,norm_obs,halfcheetah,0.9,0.1,1e-05,0.001,0.6105982682055637,956.5065148925781
7628,norm_obs,halfcheetah,0.9,0.1,1e-05,0.01,0.6060497254815679,945.9575588989258
7629,norm_obs,halfcheetah,0.9,0.1,1e-05,0.1,0.5401999231779523,793.2390490722656
7630,norm_obs,halfcheetah,0.9,0.1,0.0001,1e-05,0.6495715406117121,1046.8931201171874
7631,norm_obs,halfcheetah,0.9,0.1,0.0001,0.0001,0.9827087485773776,1819.5031536865235
7632,norm_obs,halfcheetah,0.9,0.1,0.0001,0.001,1.052819202384415,1982.1029437255859
7633,norm_obs,halfcheetah,0.9,0.1,0.0001,0.01,0.9396295358022771,1719.5940734863282
7634,norm_obs,halfcheetah,0.9,0.1,0.0001,0.1,0.5948799478582978,920.0526702880859
7635,norm_obs,halfcheetah,0.9,0.1,0.001,1e-05,0.2885658915052189,209.65074668757617
7636,norm_obs,halfcheetah,0.9,0.1,0.001,0.0001,0.3961966932463384,459.26752727508546
7637,norm_obs,halfcheetah,0.9,0.1,0.001,0.001,0.48339693273368955,661.501856994629
7638,norm_obs,halfcheetah,0.9,0.1,0.001,0.01,0.3928924647056068,451.6043780899048
7639,norm_obs,halfcheetah,0.9,0.1,0.001,0.1,0.23033990329206236,74.6133457839489
7640,norm_obs,halfcheetah,0.9,0.1,0.01,1e-05,0.15000145042552104,-111.70716505050659
7641,norm_obs,halfcheetah,0.9,0.1,0.01,0.0001,0.12680275200629365,-165.50946252996272
7642,norm_obs,halfcheetah,0.9,0.1,0.01,0.1,0.06581533342171043,-306.95115800337356
7643,norm_obs,halfcheetah,0.9,1.0,1e-05,1e-05,0.5258385975947858,759.932339477539
7644,norm_obs,halfcheetah,0.9,1.0,1e-05,0.0001,0.5913196777015258,911.7957107543946
7645,norm_obs,halfcheetah,0.9,1.0,1e-05,0.001,0.43605415729099695,551.7047450256348
7646,norm_obs,halfcheetah,0.9,1.0,1e-05,0.01,0.440052931428168,560.9786806488037
7647,norm_obs,halfcheetah,0.9,1.0,1e-05,0.1,0.4450509653149847,572.5700941467285
7648,norm_obs,halfcheetah,0.9,1.0,0.0001,1e-05,0.06938002280102043,-298.683949432373
7649,norm_obs,halfcheetah,0.9,1.0,0.0001,0.0001,0.09334657123180078,-243.10085830688476
7650,norm_obs,halfcheetah,0.9,1.0,0.0001,0.001,0.1019807725630066,-223.0764646911621
7651,norm_obs,halfcheetah,0.9,1.0,0.0001,0.01,0.09171118839178341,-246.8936294555664
7652,norm_obs,halfcheetah,0.9,1.0,0.0001,0.1,0.05341699603475579,-335.70531585693357
7653,norm_obs,halfcheetah,0.9,10.0,1e-05,1e-05,0.4504858622269816,585.1746780395508
7654,norm_obs,halfcheetah,0.9,10.0,1e-05,0.0001,0.5359811644237183,783.4549263000488
7655,norm_obs,halfcheetah,0.9,10.0,1e-05,0.001,0.32067663737401403,284.12181701660154
7656,norm_obs,halfcheetah,0.9,10.0,1e-05,0.01,0.33714779674520073,322.3216418647766
7657,norm_obs,halfcheetah,0.9,10.0,1e-05,0.1,0.32882909511727554,303.02895347595216
7658,norm_obs,halfcheetah,0.9,10.0,0.0001,1e-05,0.03595840830072874,-376.1951792907715
7659,norm_obs,halfcheetah,0.9,10.0,0.0001,0.0001,0.04516144288170086,-354.85155064008813
7660,norm_obs,halfcheetah,0.9,10.0,0.0001,0.001,0.044375026049284075,-356.67540435791017
7661,norm_obs,halfcheetah,0.9,10.0,0.0001,0.01,0.03921768084646983,-368.636291809082
7662,norm_obs,halfcheetah,0.9,10.0,0.0001,0.1,0.02099121383849131,-410.9070167541504
